"Notes","Year","Year Code","Month","Month Code","ICD Chapter","ICD Chapter Code",Deaths,Population,Crude Rate
,"2002","2002","Feb., 2002","2002/02","Diseases of the musculoskeletal system and connective tissue","M00-M99",1308,Not Applicable,Not Applicable
,"2002","2002","Feb., 2002","2002/02","Diseases of the genitourinary system","N00-N98",5148,Not Applicable,Not Applicable
,"2002","2002","Feb., 2002","2002/02","Pregnancy, childbirth and the puerperium","O00-O99",27,Not Applicable,Not Applicable
,"2002","2002","Feb., 2002","2002/02","Certain conditions originating in the perinatal period","P00-P96",1010,Not Applicable,Not Applicable
,"2002","2002","Feb., 2002","2002/02","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",861,Not Applicable,Not Applicable
,"2002","2002","Feb., 2002","2002/02","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2438,Not Applicable,Not Applicable
,"2002","2002","Feb., 2002","2002/02","External causes of morbidity and mortality","V01-Y89",12038,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Certain infectious and parasitic diseases","A00-B99",5912,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Neoplasms","C00-D48",49590,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",852,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Endocrine, nutritional and metabolic diseases","E00-E88",9178,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Mental and behavioural disorders","F01-F99",5365,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the nervous system","G00-G98",9804,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the circulatory system","I00-I99",86394,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the respiratory system","J00-J98",26070,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the digestive system","K00-K92",7891,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the skin and subcutaneous tissue","L00-L98",333,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the musculoskeletal system and connective tissue","M00-M99",1386,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Diseases of the genitourinary system","N00-N98",5282,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Pregnancy, childbirth and the puerperium","O00-O99",24,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Certain conditions originating in the perinatal period","P00-P96",1246,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",994,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2514,Not Applicable,Not Applicable
,"2002","2002","Mar., 2002","2002/03","External causes of morbidity and mortality","V01-Y89",13628,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Certain infectious and parasitic diseases","A00-B99",5199,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Neoplasms","C00-D48",46132,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",791,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Endocrine, nutritional and metabolic diseases","E00-E88",8290,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Mental and behavioural disorders","F01-F99",4501,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the nervous system","G00-G98",8074,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the circulatory system","I00-I99",75782,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the respiratory system","J00-J98",20001,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the digestive system","K00-K92",7306,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the skin and subcutaneous tissue","L00-L98",331,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the musculoskeletal system and connective tissue","M00-M99",1179,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Diseases of the genitourinary system","N00-N98",4682,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Pregnancy, childbirth and the puerperium","O00-O99",32,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Certain conditions originating in the perinatal period","P00-P96",1292,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",906,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2179,Not Applicable,Not Applicable
,"2002","2002","Apr., 2002","2002/04","External causes of morbidity and mortality","V01-Y89",13096,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Certain infectious and parasitic diseases","A00-B99",5224,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Neoplasms","C00-D48",47996,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",792,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Endocrine, nutritional and metabolic diseases","E00-E88",8298,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Mental and behavioural disorders","F01-F99",4348,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the nervous system","G00-G98",7931,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the circulatory system","I00-I99",75232,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the respiratory system","J00-J98",18371,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the digestive system","K00-K92",7161,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the skin and subcutaneous tissue","L00-L98",333,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the musculoskeletal system and connective tissue","M00-M99",1160,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Diseases of the genitourinary system","N00-N98",4691,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Pregnancy, childbirth and the puerperium","O00-O99",31,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Certain conditions originating in the perinatal period","P00-P96",1225,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",908,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2212,Not Applicable,Not Applicable
,"2002","2002","May, 2002","2002/05","External causes of morbidity and mortality","V01-Y89",13949,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Certain infectious and parasitic diseases","A00-B99",4800,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Neoplasms","C00-D48",45500,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",762,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Endocrine, nutritional and metabolic diseases","E00-E88",7601,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Mental and behavioural disorders","F01-F99",3988,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the nervous system","G00-G98",7367,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the circulatory system","I00-I99",69992,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the respiratory system","J00-J98",16910,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the digestive system","K00-K92",6704,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the skin and subcutaneous tissue","L00-L98",287,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the musculoskeletal system and connective tissue","M00-M99",1038,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Diseases of the genitourinary system","N00-N98",4368,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Pregnancy, childbirth and the puerperium","O00-O99",25,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Certain conditions originating in the perinatal period","P00-P96",1227,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",838,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2351,Not Applicable,Not Applicable
,"2002","2002","Jun., 2002","2002/06","External causes of morbidity and mortality","V01-Y89",13915,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Certain infectious and parasitic diseases","A00-B99",5084,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Neoplasms","C00-D48",47656,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",732,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Endocrine, nutritional and metabolic diseases","E00-E88",7683,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Mental and behavioural disorders","F01-F99",4119,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the nervous system","G00-G98",7612,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the circulatory system","I00-I99",71705,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the respiratory system","J00-J98",16529,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the digestive system","K00-K92",6828,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the skin and subcutaneous tissue","L00-L98",349,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the musculoskeletal system and connective tissue","M00-M99",1079,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Diseases of the genitourinary system","N00-N98",4412,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Pregnancy, childbirth and the puerperium","O00-O99",38,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Certain conditions originating in the perinatal period","P00-P96",1185,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",863,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2435,Not Applicable,Not Applicable
,"2002","2002","Jul., 2002","2002/07","External causes of morbidity and mortality","V01-Y89",14959,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Certain infectious and parasitic diseases","A00-B99",4955,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Neoplasms","C00-D48",47782,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",808,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Endocrine, nutritional and metabolic diseases","E00-E88",7510,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Mental and behavioural disorders","F01-F99",4148,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the nervous system","G00-G98",7739,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the circulatory system","I00-I99",70098,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the respiratory system","J00-J98",16079,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the digestive system","K00-K92",6912,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the skin and subcutaneous tissue","L00-L98",285,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the musculoskeletal system and connective tissue","M00-M99",1138,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Diseases of the genitourinary system","N00-N98",4520,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Pregnancy, childbirth and the puerperium","O00-O99",30,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Certain conditions originating in the perinatal period","P00-P96",1183,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",853,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2504,Not Applicable,Not Applicable
,"2002","2002","Aug., 2002","2002/08","External causes of morbidity and mortality","V01-Y89",14476,Not Applicable,Not Applicable
,"2002","2002","Sep., 2002","2002/09","Certain infectious and parasitic diseases","A00-B99",4875,Not Applicable,Not Applicable
,"2002","2002","Sep., 2002","2002/09","Neoplasms","C00-D48",46591,Not Applicable,Not Applicable
,"2002","2002","Sep., 2002","2002/09","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",752,Not Applicable,Not Applicable
